node_id,node_index,date,day,sales_order,production,delivery,factory_issue,group,sub_group,plant,storage_location,day_of_week,is_weekend,month,day_of_month,y_h14,split,sales_order_lag1,sales_order_lag2,sales_order_lag3,sales_order_lag4,sales_order_lag5,sales_order_lag6,sales_order_lag7,sales_order_lag8,sales_order_lag9,sales_order_lag10,sales_order_lag11,sales_order_lag12,sales_order_lag13,sales_order_lag14,sales_order_lag15,sales_order_lag16,sales_order_lag17,sales_order_lag18,sales_order_lag19,sales_order_lag20,sales_order_lag21,sales_order_lag22,sales_order_lag23,sales_order_lag24,sales_order_lag25,sales_order_lag26,sales_order_lag27,sales_order_lag28,sales_order_lag29,sales_order_lag30,production_lag1,production_lag2,production_lag3,production_lag4,production_lag5,production_lag6,production_lag7,production_lag8,production_lag9,production_lag10,production_lag11,production_lag12,production_lag13,production_lag14,production_lag15,production_lag16,production_lag17,production_lag18,production_lag19,production_lag20,production_lag21,production_lag22,production_lag23,production_lag24,production_lag25,production_lag26,production_lag27,production_lag28,production_lag29,production_lag30,delivery_lag1,delivery_lag2,delivery_lag3,delivery_lag4,delivery_lag5,delivery_lag6,delivery_lag7,delivery_lag8,delivery_lag9,delivery_lag10,delivery_lag11,delivery_lag12,delivery_lag13,delivery_lag14,delivery_lag15,delivery_lag16,delivery_lag17,delivery_lag18,delivery_lag19,delivery_lag20,delivery_lag21,delivery_lag22,delivery_lag23,delivery_lag24,delivery_lag25,delivery_lag26,delivery_lag27,delivery_lag28,delivery_lag29,delivery_lag30,factory_issue_lag1,factory_issue_lag2,factory_issue_lag3,factory_issue_lag4,factory_issue_lag5,factory_issue_lag6,factory_issue_lag7,factory_issue_lag8,factory_issue_lag9,factory_issue_lag10,factory_issue_lag11,factory_issue_lag12,factory_issue_lag13,factory_issue_lag14,factory_issue_lag15,factory_issue_lag16,factory_issue_lag17,factory_issue_lag18,factory_issue_lag19,factory_issue_lag20,factory_issue_lag21,factory_issue_lag22,factory_issue_lag23,factory_issue_lag24,factory_issue_lag25,factory_issue_lag26,factory_issue_lag27,factory_issue_lag28,factory_issue_lag29,factory_issue_lag30,sales_order_roll30_mean,sales_order_roll30_std,sales_order_roll30_max,sales_order_roll30_min,production_roll30_mean,production_roll30_std,production_roll30_max,production_roll30_min,delivery_roll30_mean,delivery_roll30_std,delivery_roll30_max,delivery_roll30_min,factory_issue_roll30_mean,factory_issue_roll30_std,factory_issue_roll30_max,factory_issue_roll30_min
MAR01K24P,26,2023-04-02,92,1220.083,0,595.0,700.0,M,MAR,1916,1630.0,6,True,4,2,2194.125,train,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1031.0,1164.0,1087.0,310.417,0.0,1293.0,0.0,965.0,1392.0,1602.0,43.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,500.0,0.0,565.0,800.0,500.0,1200.0,0.0,2500.0,500.0,0.0,751.0,600.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,980.0,1080.417,359.0,731.0,602.0,519.0,556.0,1222.0,917.0,323.0,1209.0,390.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,860.0,2035.0,130.0,218.0,810.0,410.0,860.0,660.0,1260.0,300.0,315.0,900.0,700.5291666666667,594.5092690967376,1883.0,0.0,705.1,580.2860976901082,2500.0,0.0,718.9319666666668,317.65539704642663,1222.0,172.333,716.7666666666667,553.8300301526186,2085.0,0.0
MAR01K24P,26,2023-04-03,93,1140.0,614,1249.666,271.666,M,MAR,1916,1630.0,0,False,4,3,1221.0,train,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1031.0,1164.0,1087.0,310.417,0.0,1293.0,0.0,965.0,1392.0,1602.0,43.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,500.0,0.0,565.0,800.0,500.0,1200.0,0.0,2500.0,500.0,0.0,751.0,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,980.0,1080.417,359.0,731.0,602.0,519.0,556.0,1222.0,917.0,323.0,1209.0,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,860.0,2035.0,130.0,218.0,810.0,410.0,860.0,660.0,1260.0,300.0,315.0,737.0958333333333,586.3526429581487,1883.0,0.0,700.5333333333333,580.4514731169852,2500.0,0.0,720.2875,319.8976344693504,1249.666,172.333,715.3222000000001,554.969366075058,2085.0,0.0
MAR01K24P,26,2023-04-04,94,1732.291,1110,555.25,905.0,M,MAR,1916,1630.0,1,False,4,4,924.0,train,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1031.0,1164.0,1087.0,310.417,0.0,1293.0,0.0,965.0,1392.0,1602.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,500.0,0.0,565.0,800.0,500.0,1200.0,0.0,2500.0,500.0,0.0,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,980.0,1080.417,359.0,731.0,602.0,519.0,556.0,1222.0,917.0,323.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,860.0,2035.0,130.0,218.0,810.0,410.0,860.0,660.0,1260.0,300.0,741.4388666666667,593.4197089837234,1883.0,0.0,737.5333333333333,569.5321572667513,2500.0,0.0,728.0291666666667,312.68042605500057,1249.666,172.333,735.4888666666667,550.3297828179612,2085.0,0.0
MAR01K24P,26,2023-04-05,95,1037.0,500,1044.0,142.0,M,MAR,1916,1630.0,2,False,4,5,122.0,train,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1031.0,1164.0,1087.0,310.417,0.0,1293.0,0.0,965.0,1392.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,500.0,0.0,565.0,800.0,500.0,1200.0,0.0,2500.0,500.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,980.0,1080.417,359.0,731.0,602.0,519.0,556.0,1222.0,917.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,860.0,2035.0,130.0,218.0,810.0,410.0,860.0,660.0,1260.0,729.6055333333334,583.4554422989453,1883.0,0.0,737.5333333333333,569.5321572667513,2500.0,0.0,732.2625,316.1673702674656,1249.666,172.333,698.2222,551.4393766777243,2085.0,0.0
MAR01K24P,26,2023-04-06,96,956.0,1200,389.0,2155.0,M,MAR,1916,1630.0,3,False,4,6,30.0,train,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1031.0,1164.0,1087.0,310.417,0.0,1293.0,0.0,965.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,500.0,0.0,565.0,800.0,500.0,1200.0,0.0,2500.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,980.0,1080.417,359.0,731.0,602.0,519.0,556.0,1222.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,860.0,2035.0,130.0,218.0,810.0,410.0,860.0,660.0,729.3055333333334,583.3325348700457,1883.0,0.0,694.2,471.896131177921,1500.0,0.0,704.4958333333333,308.1507169473699,1249.666,172.333,748.0555333333334,612.0828202648404,2155.0,0.0
MAR01K24P,26,2023-04-07,97,0.0,1210,259.0,860.0,M,MAR,1916,1630.0,4,False,4,7,0.0,train,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1031.0,1164.0,1087.0,310.417,0.0,1293.0,0.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,500.0,0.0,565.0,800.0,500.0,1200.0,0.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,980.0,1080.417,359.0,731.0,602.0,519.0,556.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,860.0,2035.0,130.0,218.0,810.0,410.0,860.0,729.3055333333334,583.3325348700457,1883.0,0.0,734.5333333333333,462.12498185077015,1500.0,0.0,694.5958333333333,317.7086222712927,1249.666,172.333,748.0555333333334,612.0828202648404,2155.0,0.0
MAR01K24P,26,2023-04-08,98,466.0,630,1390.0,550.0,M,MAR,1916,1630.0,5,True,4,8,0.0,train,0.0,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1031.0,1164.0,1087.0,310.417,0.0,1293.0,1210.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,500.0,0.0,565.0,800.0,500.0,1200.0,259.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,980.0,1080.417,359.0,731.0,602.0,519.0,860.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,860.0,2035.0,130.0,218.0,810.0,410.0,701.7388666666667,575.2603386563484,1883.0,0.0,715.5333333333333,453.9733953417985,1500.0,0.0,723.6291666666667,340.11607127771094,1390.0,172.333,752.7222,609.9464957985447,2155.0,0.0
MAR01K24P,26,2023-04-09,99,1715.5,701,921.0,638.0,M,MAR,1916,1630.0,6,True,4,9,0.0,train,466.0,0.0,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1031.0,1164.0,1087.0,310.417,0.0,630.0,1210.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,500.0,0.0,565.0,800.0,500.0,1390.0,259.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,980.0,1080.417,359.0,731.0,602.0,550.0,860.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,860.0,2035.0,130.0,218.0,810.0,758.9222000000001,588.2172203107428,1883.0,0.0,722.2333333333333,452.16236657546636,1500.0,0.0,734.2625,341.1673102863925,1390.0,172.333,746.9888666666667,610.1978595967577,2155.0,0.0
MAR01K24P,26,2023-04-10,100,723.0,1000,1126.5,715.0,M,MAR,1916,1630.0,0,False,4,10,0.0,train,1715.5,466.0,0.0,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1031.0,1164.0,1087.0,310.417,701.0,630.0,1210.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,500.0,0.0,565.0,800.0,921.0,1390.0,259.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,980.0,1080.417,359.0,731.0,638.0,550.0,860.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,860.0,2035.0,130.0,218.0,772.6749666666667,582.1613943219959,1883.0,0.0,728.9,454.8151083227344,1500.0,0.0,747.4458333333333,348.5974102620169,1390.0,172.333,763.5555333333334,602.0328161819026,2155.0,0.0
MAR01K24P,26,2023-04-11,101,1948.208,1000,796.4990000000001,800.0,M,MAR,1916,1630.0,1,False,4,11,515.0,train,723.0,1715.5,466.0,0.0,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1031.0,1164.0,1087.0,1000.0,701.0,630.0,1210.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,500.0,0.0,565.0,1126.5,921.0,1390.0,259.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,980.0,1080.417,359.0,715.0,638.0,550.0,860.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,860.0,2035.0,130.0,801.3819,618.3069159591546,1948.208,0.0,743.4,456.341191170182,1500.0,0.0,762.0291333333333,340.85189155689386,1390.0,172.333,785.8888666666667,590.0272960675126,2155.0,0.0
MAR01K24P,26,2023-04-12,102,1541.25,1500,1430.25,1560.0,M,MAR,1916,1630.0,2,False,4,12,703.0,train,1948.208,723.0,1715.5,466.0,0.0,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1031.0,1164.0,1000.0,1000.0,701.0,630.0,1210.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,500.0,0.0,796.4990000000001,1126.5,921.0,1390.0,259.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,980.0,1080.417,800.0,715.0,638.0,550.0,860.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,860.0,2035.0,813.9568999999999,629.6679154198092,1948.208,0.0,793.4,454.25084973256634,1500.0,0.0,773.6902333333333,357.6884216634863,1430.25,172.333,770.0555333333334,561.0114843940198,2155.0,0.0
MAR01K24P,26,2023-04-13,103,1328.41,1000,1371.0,1303.0,M,MAR,1916,1630.0,3,False,4,13,1261.708,train,1541.25,1948.208,723.0,1715.5,466.0,0.0,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1031.0,1500.0,1000.0,1000.0,701.0,630.0,1210.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,500.0,1430.25,796.4990000000001,1126.5,921.0,1390.0,259.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,980.0,1560.0,800.0,715.0,638.0,550.0,860.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,860.0,823.8705666666666,635.5170224477124,1948.208,0.0,810.0666666666667,452.2830158615085,1500.0,0.0,786.7235666666667,372.29059872036015,1430.25,172.333,784.8222000000001,569.2306013283617,2155.0,0.0
MAR01K24P,26,2023-04-14,104,0.0,1000,1173.0,1165.0,M,MAR,1916,1630.0,4,False,4,14,0.0,train,1328.41,1541.25,1948.208,723.0,1715.5,466.0,0.0,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,577.25,1000.0,1500.0,1000.0,1000.0,701.0,630.0,1210.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1300.0,1371.0,1430.25,796.4990000000001,1126.5,921.0,1390.0,259.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,889.958,1303.0,1560.0,800.0,715.0,638.0,550.0,860.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,215.0,804.6288999999999,651.7723434641226,1948.208,0.0,800.0666666666667,444.32350231857373,1500.0,0.0,796.1582999999999,378.53119563068566,1430.25,172.333,816.4888666666667,562.8264672181754,2155.0,0.0
MAR01K24P,26,2023-04-15,105,210.375,1000,859.785,480.0,M,MAR,1916,1630.0,5,True,4,15,166.0,train,0.0,1328.41,1541.25,1948.208,723.0,1715.5,466.0,0.0,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1078.292,1000.0,1000.0,1500.0,1000.0,1000.0,701.0,630.0,1210.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,1090.0,1173.0,1371.0,1430.25,796.4990000000001,1126.5,921.0,1390.0,259.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,553.0,1165.0,1303.0,1560.0,800.0,715.0,638.0,550.0,860.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,1015.0,775.6983333333333,658.4345415105145,1948.208,0.0,797.0666666666667,442.5989025130395,1500.0,0.0,806.3844666666666,375.8702673958893,1430.25,172.333,798.6555333333333,564.7920761092304,2155.0,0.0
MAR01K24P,26,2023-04-16,106,2194.125,620,165.0,1765.0,M,MAR,1916,1630.0,6,True,4,16,1300.083,train,210.375,0.0,1328.41,1541.25,1948.208,723.0,1715.5,466.0,0.0,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,0.0,1000.0,1000.0,1000.0,1500.0,1000.0,1000.0,701.0,630.0,1210.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,500.0,859.785,1173.0,1371.0,1430.25,796.4990000000001,1126.5,921.0,1390.0,259.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,582.292,480.0,1165.0,1303.0,1560.0,800.0,715.0,638.0,550.0,860.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,630.0,848.8358333333332,690.3846705194236,2194.125,0.0,801.0666666666667,440.3581562173299,1500.0,0.0,792.4747333333332,391.8315726958531,1430.25,165.0,836.4888666666667,590.5330348970667,2155.0,0.0
MAR01K24P,26,2023-04-17,107,1221.0,1000,1120.0,345.0,M,MAR,1916,1630.0,0,False,4,17,0.0,train,2194.125,210.375,0.0,1328.41,1541.25,1948.208,723.0,1715.5,466.0,0.0,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,374.292,620.0,1000.0,1000.0,1000.0,1500.0,1000.0,1000.0,701.0,630.0,1210.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,36.0,165.0,859.785,1173.0,1371.0,1430.25,796.4990000000001,1126.5,921.0,1390.0,259.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,561.292,1765.0,480.0,1165.0,1303.0,1560.0,800.0,715.0,638.0,550.0,860.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,587.0,877.0594333333333,687.6174752208898,2194.125,0.0,833.2,417.16674909647827,1500.0,0.0,811.0983333333332,393.7376007585842,1430.25,165.0,828.4222000000001,595.6889136051607,2155.0,0.0
MAR01K24P,26,2023-04-18,108,924.0,1500,1408.125,1600.0,M,MAR,1916,1630.0,1,False,4,18,2133.0,train,1221.0,2194.125,210.375,0.0,1328.41,1541.25,1948.208,723.0,1715.5,466.0,0.0,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1067.417,1000.0,620.0,1000.0,1000.0,1000.0,1500.0,1000.0,1000.0,701.0,630.0,1210.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1500.0,1120.0,165.0,859.785,1173.0,1371.0,1430.25,796.4990000000001,1126.5,921.0,1390.0,259.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,953.417,345.0,1765.0,480.0,1165.0,1303.0,1560.0,800.0,715.0,638.0,550.0,860.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,1910.0,872.2788666666667,686.7463963408577,2194.125,0.0,833.2,417.16674909647827,1500.0,0.0,826.2552666666667,407.9022832725514,1430.25,165.0,818.0888666666667,578.727248085965,2155.0,0.0
MAR01K24P,26,2023-04-19,109,122.0,1500,1244.0,423.0,M,MAR,1916,1630.0,2,False,4,19,1727.457,train,924.0,1221.0,2194.125,210.375,0.0,1328.41,1541.25,1948.208,723.0,1715.5,466.0,0.0,956.0,1037.0,1732.291,1140.0,1220.083,40.0,0.0,359.958,405.0,968.0,1883.0,0.0,160.0,0.0,1803.833,334.083,859.25,998.0,1500.0,1000.0,620.0,1000.0,1000.0,1000.0,1500.0,1000.0,1000.0,701.0,630.0,1210.0,1200.0,500.0,1110.0,614.0,0.0,615.0,775.0,1200.0,1005.0,1500.0,464.0,0.0,400.0,400.0,1010.0,1117.0,0.0,925.0,1408.125,1120.0,165.0,859.785,1173.0,1371.0,1430.25,796.4990000000001,1126.5,921.0,1390.0,259.0,389.0,1044.0,555.25,1249.666,595.0,412.333,796.5,1118.792,172.333,1153.0,376.0,317.0,1169.083,802.0,376.0,746.542,1136.0,359.0,1600.0,345.0,1765.0,480.0,1165.0,1303.0,1560.0,800.0,715.0,638.0,550.0,860.0,2155.0,142.0,905.0,271.666,700.0,390.0,680.0,800.0,2085.0,830.0,50.0,455.0,538.0,680.0,145.0,1460.0,475.0,0.0,843.0788666666666,699.717458942696,2194.125,0.0,852.3666666666667,434.3837873501307,1500.0,0.0,855.7552666666667,404.9359074986057,1430.25,165.0,832.1888666666667,563.0487552061749,2155.0,50.0
