node_id,node_index,date,day,sales_order,production,delivery,factory_issue,group,sub_group,plant,storage_location,day_of_week,is_weekend,month,day_of_month,y_h7,split,sales_order_lag1,sales_order_lag2,sales_order_lag3,sales_order_lag4,sales_order_lag5,sales_order_lag6,sales_order_lag7,production_lag1,production_lag2,production_lag3,production_lag4,production_lag5,production_lag6,production_lag7,delivery_lag1,delivery_lag2,delivery_lag3,delivery_lag4,delivery_lag5,delivery_lag6,delivery_lag7,factory_issue_lag1,factory_issue_lag2,factory_issue_lag3,factory_issue_lag4,factory_issue_lag5,factory_issue_lag6,factory_issue_lag7,sales_order_roll7_mean,sales_order_roll7_std,sales_order_roll7_max,sales_order_roll7_min,production_roll7_mean,production_roll7_std,production_roll7_max,production_roll7_min,delivery_roll7_mean,delivery_roll7_std,delivery_roll7_max,delivery_roll7_min,factory_issue_roll7_mean,factory_issue_roll7_std,factory_issue_roll7_max,factory_issue_roll7_min
AT5X5K,22,2023-01-21,21,507.0,500,1231.0,1239.0,A,AT,1919,1930.0,5,True,1,21,15.0,train,0.0,1457.0,1697.0,1746.0,2303.0,2632.0,338.6,3000.0,2500.0,2000.0,1000.0,700.0,1000.0,1500.0,715.0,1751.0,2063.6,1990.0,2454.0,901.0,1218.0,990.0,1900.0,1775.0,1786.0,2600.0,1110.0,1040.0,1477.4285714285713,936.2949779392637,2632.0,0.0,1528.5714285714287,969.0446940402795,3000.0,500.0,1586.5142857142857,648.8266214959931,2454.0,715.0,1628.5714285714287,561.5495992171594,2600.0,990.0
AT5X5K,22,2023-01-22,22,1161.0,500,770.0,705.0,A,AT,1919,1930.0,6,True,1,22,2444.0,train,507.0,0.0,1457.0,1697.0,1746.0,2303.0,2632.0,500.0,3000.0,2500.0,2000.0,1000.0,700.0,1000.0,1231.0,715.0,1751.0,2063.6,1990.0,2454.0,901.0,1239.0,990.0,1900.0,1775.0,1786.0,2600.0,1110.0,1267.2857142857142,787.1744224938791,2303.0,0.0,1457.142857142857,1030.9496315810695,3000.0,500.0,1567.8,673.3213794318431,2454.0,715.0,1570.7142857142858,639.356894148517,2600.0,705.0
AT5X5K,22,2023-01-23,23,1120.0,500,847.4,530.0,A,AT,1919,1930.0,0,False,1,23,569.0,train,1161.0,507.0,0.0,1457.0,1697.0,1746.0,2303.0,500.0,500.0,3000.0,2500.0,2000.0,1000.0,700.0,770.0,1231.0,715.0,1751.0,2063.6,1990.0,2454.0,705.0,1239.0,990.0,1900.0,1775.0,1786.0,2600.0,1098.2857142857142,641.2128388935342,1746.0,0.0,1428.5714285714287,1057.8504710249078,3000.0,500.0,1338.2857142857142,589.4995262326947,2063.6,715.0,1275.0,557.40350435449,1900.0,530.0
AT5X5K,22,2023-01-24,24,864.0,500,965.0,820.0,A,AT,1919,1930.0,1,False,1,24,2101.0,train,1120.0,1161.0,507.0,0.0,1457.0,1697.0,1746.0,500.0,500.0,500.0,3000.0,2500.0,2000.0,1000.0,847.4,770.0,1231.0,715.0,1751.0,2063.6,1990.0,530.0,705.0,1239.0,990.0,1900.0,1775.0,1786.0,972.2857142857143,576.0710934961983,1697.0,0.0,1357.142857142857,1107.3348527841415,3000.0,500.0,1191.857142857143,524.3376102510764,2063.6,715.0,1137.0,528.6441777478171,1900.0,530.0
AT5X5K,22,2023-01-25,25,247.0,2000,839.0,1210.0,A,AT,1919,1930.0,2,False,1,25,180.4,train,864.0,1120.0,1161.0,507.0,0.0,1457.0,1697.0,500.0,500.0,500.0,500.0,3000.0,2500.0,2000.0,965.0,847.4,770.0,1231.0,715.0,1751.0,2063.6,820.0,530.0,705.0,1239.0,990.0,1900.0,1775.0,765.1428571428571,530.9769073985019,1457.0,0.0,1357.142857142857,1107.3348527841415,3000.0,500.0,1016.9142857142857,365.12945388620517,1751.0,715.0,1056.2857142857142,452.6715933528084,1900.0,530.0
AT5X5K,22,2023-01-26,26,1211.0,0,334.0,595.0,A,AT,1919,1930.0,3,False,1,26,307.0,train,247.0,864.0,1120.0,1161.0,507.0,0.0,1457.0,2000.0,500.0,500.0,500.0,500.0,3000.0,2500.0,839.0,965.0,847.4,770.0,1231.0,715.0,1751.0,1210.0,820.0,530.0,705.0,1239.0,990.0,1900.0,730.0,483.57970732169326,1211.0,0.0,1000.0,1080.1234497346434,3000.0,0.0,814.4857142857143,270.9753705202226,1231.0,334.0,869.8571428571429,284.93006660782794,1239.0,530.0
AT5X5K,22,2023-01-27,27,0.0,0,837.0,1080.0,A,AT,1919,1930.0,4,False,1,27,0.0,train,1211.0,247.0,864.0,1120.0,1161.0,507.0,0.0,0.0,2000.0,500.0,500.0,500.0,500.0,3000.0,334.0,839.0,965.0,847.4,770.0,1231.0,715.0,595.0,1210.0,820.0,530.0,705.0,1239.0,990.0,730.0,483.57970732169326,1211.0,0.0,571.4285714285714,672.5927091345491,2000.0,0.0,831.9142857142857,267.41014334146945,1231.0,334.0,882.7142857142857,293.16645686123417,1239.0,530.0
AT5X5K,22,2023-01-28,28,15.0,0,424.0,455.0,A,AT,1919,1930.0,5,True,1,28,220.0,train,0.0,1211.0,247.0,864.0,1120.0,1161.0,507.0,0.0,0.0,2000.0,500.0,500.0,500.0,500.0,837.0,334.0,839.0,965.0,847.4,770.0,1231.0,1080.0,595.0,1210.0,820.0,530.0,705.0,1239.0,659.7142857142857,552.2697753470725,1211.0,0.0,500.0,707.1067811865473,2000.0,0.0,716.6285714285714,239.1436786695806,965.0,334.0,770.7142857142857,283.9810523525051,1210.0,455.0
AT5X5K,22,2023-01-29,29,2444.0,1500,1132.0,710.0,A,AT,1919,1930.0,6,True,1,29,732.0,train,15.0,0.0,1211.0,247.0,864.0,1120.0,1161.0,0.0,0.0,0.0,2000.0,500.0,500.0,500.0,424.0,837.0,334.0,839.0,965.0,847.4,770.0,455.0,1080.0,595.0,1210.0,820.0,530.0,705.0,843.0,868.6430030033441,2444.0,0.0,642.8571428571429,801.783725737273,2000.0,0.0,768.342857142857,286.9676338145878,1132.0,334.0,771.4285714285714,283.79444271212196,1210.0,455.0
AT5X5K,22,2023-01-30,30,569.0,1200,1406.0,1420.0,A,AT,1919,1930.0,0,False,1,30,1440.0,train,2444.0,15.0,0.0,1211.0,247.0,864.0,1120.0,1500.0,0.0,0.0,0.0,2000.0,500.0,500.0,1132.0,424.0,837.0,334.0,839.0,965.0,847.4,710.0,455.0,1080.0,595.0,1210.0,820.0,530.0,764.2857142857143,864.3127740746244,2444.0,0.0,742.8571428571429,824.3323416704026,2000.0,0.0,848.1428571428571,376.3603895963858,1406.0,334.0,898.5714285714286,349.388922331,1420.0,455.0
AT5X5K,22,2023-01-31,31,2101.0,1200,767.0,990.0,A,AT,1919,1930.0,1,False,1,31,1082.0,train,569.0,2444.0,15.0,0.0,1211.0,247.0,864.0,1200.0,1500.0,0.0,0.0,0.0,2000.0,500.0,1406.0,1132.0,424.0,837.0,334.0,839.0,965.0,1420.0,710.0,455.0,1080.0,595.0,1210.0,820.0,941.0,1003.3681610788075,2444.0,0.0,842.8571428571429,832.3804075404122,2000.0,0.0,819.8571428571429,373.54403068064585,1406.0,334.0,922.8571428571429,348.92522053272114,1420.0,455.0
AT5X5K,22,2023-02-01,32,180.4,700,1593.0,1450.0,A,AT,1919,1930.0,2,False,2,1,569.0,train,2101.0,569.0,2444.0,15.0,0.0,1211.0,247.0,1200.0,1200.0,1500.0,0.0,0.0,0.0,2000.0,767.0,1406.0,1132.0,424.0,837.0,334.0,839.0,990.0,1420.0,710.0,455.0,1080.0,595.0,1210.0,931.4857142857143,1011.3298760025035,2444.0,0.0,657.1428571428571,657.91879655254,1500.0,0.0,927.5714285714286,474.9346822258328,1593.0,334.0,957.1428571428571,391.08670333291593,1450.0,455.0
AT5X5K,22,2023-02-02,33,307.0,2000,197.0,60.0,A,AT,1919,1930.0,3,False,2,2,1862.0,train,180.4,2101.0,569.0,2444.0,15.0,0.0,1211.0,700.0,1200.0,1200.0,1500.0,0.0,0.0,0.0,1593.0,767.0,1406.0,1132.0,424.0,837.0,334.0,1450.0,990.0,1420.0,710.0,455.0,1080.0,595.0,802.342857142857,1027.2810177959147,2444.0,0.0,942.8571428571429,752.4562952029015,2000.0,0.0,908.0,505.32233937029446,1593.0,197.0,880.7142857142857,508.3505071259756,1450.0,60.0
AT5X5K,22,2023-02-03,34,0.0,2000,221.0,330.0,A,AT,1919,1930.0,4,False,2,3,0.0,train,307.0,180.4,2101.0,569.0,2444.0,15.0,0.0,2000.0,700.0,1200.0,1200.0,1500.0,0.0,0.0,197.0,1593.0,767.0,1406.0,1132.0,424.0,837.0,60.0,1450.0,990.0,1420.0,710.0,455.0,1080.0,802.342857142857,1027.2810177959147,2444.0,0.0,1228.5714285714287,713.4757312253998,2000.0,0.0,820.0,569.3306010863405,1593.0,197.0,773.5714285714286,537.5462327846327,1450.0,60.0
AT5X5K,22,2023-02-04,35,220.0,500,195.4,230.0,A,AT,1919,1930.0,5,True,2,4,1475.0,train,0.0,307.0,180.4,2101.0,569.0,2444.0,15.0,2000.0,2000.0,700.0,1200.0,1200.0,1500.0,0.0,221.0,197.0,1593.0,767.0,1406.0,1132.0,424.0,330.0,60.0,1450.0,990.0,1420.0,710.0,455.0,831.6285714285714,1003.7470294091137,2444.0,0.0,1300.0,583.09518948453,2000.0,500.0,787.342857142857,601.4798053056118,1593.0,195.4,741.4285714285714,565.7569728964465,1450.0,60.0
AT5X5K,22,2023-02-05,36,732.0,500,445.0,340.0,A,AT,1919,1930.0,6,True,2,5,1528.0,train,220.0,0.0,307.0,180.4,2101.0,569.0,2444.0,500.0,2000.0,2000.0,700.0,1200.0,1200.0,1500.0,195.4,221.0,197.0,1593.0,767.0,1406.0,1132.0,230.0,330.0,60.0,1450.0,990.0,1420.0,710.0,587.0571428571428,711.3984510739937,2101.0,0.0,1157.142857142857,645.1282633635549,2000.0,500.0,689.1999999999999,591.8408682520445,1593.0,195.4,688.5714285714286,586.1009176876314,1450.0,60.0
AT5X5K,22,2023-02-06,37,1440.0,500,913.0,1060.0,A,AT,1919,1930.0,0,False,2,6,1765.0,train,732.0,220.0,0.0,307.0,180.4,2101.0,569.0,500.0,500.0,2000.0,2000.0,700.0,1200.0,1200.0,445.0,195.4,221.0,197.0,1593.0,767.0,1406.0,340.0,230.0,330.0,60.0,1450.0,990.0,1420.0,711.4857142857143,780.5270343995604,2101.0,0.0,1057.142857142857,690.0655593423543,2000.0,500.0,618.7714285714285,516.9165945433425,1593.0,195.4,637.1428571428571,523.6956586197184,1450.0,60.0
AT5X5K,22,2023-02-07,38,1082.0,0,1370.0,1290.0,A,AT,1919,1930.0,1,False,2,7,3623.0,train,1440.0,732.0,220.0,0.0,307.0,180.4,2101.0,500.0,500.0,500.0,2000.0,2000.0,700.0,1200.0,913.0,445.0,195.4,221.0,197.0,1593.0,767.0,1060.0,340.0,230.0,330.0,60.0,1450.0,990.0,565.9142857142857,534.4043894173893,1440.0,0.0,885.7142857142857,790.418816047483,2000.0,0.0,704.9142857142857,590.712156154393,1593.0,195.4,680.0,567.8027826631338,1450.0,60.0
AT5X5K,22,2023-02-08,39,569.0,0,742.0,1373.0,A,AT,1919,1930.0,2,False,2,8,1213.2,train,1082.0,1440.0,732.0,220.0,0.0,307.0,180.4,0.0,500.0,500.0,500.0,2000.0,2000.0,700.0,1370.0,913.0,445.0,195.4,221.0,197.0,1593.0,1290.0,1060.0,340.0,230.0,330.0,60.0,1450.0,621.4285714285714,507.172507516874,1440.0,0.0,785.7142857142857,859.1246929842247,2000.0,0.0,583.3428571428572,447.747498995967,1370.0,195.4,669.0,550.8935166315398,1373.0,60.0
AT5X5K,22,2023-02-09,40,1862.0,0,945.0,550.0,A,AT,1919,1930.0,3,False,2,9,334.8,train,569.0,1082.0,1440.0,732.0,220.0,0.0,307.0,0.0,0.0,500.0,500.0,500.0,2000.0,2000.0,742.0,1370.0,913.0,445.0,195.4,221.0,197.0,1373.0,1290.0,1060.0,340.0,230.0,330.0,60.0,843.5714285714286,663.081658405876,1862.0,0.0,500.0,707.1067811865476,2000.0,0.0,690.1999999999999,429.0440692205568,1370.0,195.4,739.0,488.1738078457966,1373.0,230.0
AT5X5K,22,2023-02-10,41,0.0,1000,843.0,1650.0,A,AT,1919,1930.0,4,False,2,10,0.0,train,1862.0,569.0,1082.0,1440.0,732.0,220.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,2000.0,945.0,742.0,1370.0,913.0,445.0,195.4,221.0,550.0,1373.0,1290.0,1060.0,340.0,230.0,330.0,843.5714285714286,663.081658405876,1862.0,0.0,357.14285714285717,377.96447300922733,1000.0,0.0,779.0571428571428,376.91797010818783,1370.0,195.4,927.5714285714286,554.3175555410012,1650.0,230.0
AT5X5K,22,2023-02-11,42,1475.0,1000,1170.0,730.0,A,AT,1919,1930.0,5,True,2,11,11.0,train,0.0,1862.0,569.0,1082.0,1440.0,732.0,220.0,1000.0,0.0,0.0,0.0,500.0,500.0,500.0,843.0,945.0,742.0,1370.0,913.0,445.0,195.4,1650.0,550.0,1373.0,1290.0,1060.0,340.0,230.0,1022.8571428571429,635.4684436359875,1862.0,0.0,428.57142857142856,449.8677054212188,1000.0,0.0,918.2857142857143,296.8982509692031,1370.0,445.0,999.0,476.1515865072089,1650.0,340.0
AT5X5K,22,2023-02-12,43,1528.0,1000,1518.0,1675.0,A,AT,1919,1930.0,6,True,2,12,1097.0,train,1475.0,0.0,1862.0,569.0,1082.0,1440.0,732.0,1000.0,1000.0,0.0,0.0,0.0,500.0,500.0,1170.0,843.0,945.0,742.0,1370.0,913.0,445.0,730.0,1650.0,550.0,1373.0,1290.0,1060.0,340.0,1136.5714285714287,645.8812731823244,1862.0,0.0,500.0,500.0000000000001,1000.0,0.0,1071.5714285714287,288.6964132919206,1518.0,742.0,1189.7142857142858,433.6691189857815,1675.0,550.0
AT5X5K,22,2023-02-13,44,1765.0,2000,735.0,650.0,A,AT,1919,1930.0,0,False,2,13,2253.0,train,1528.0,1475.0,0.0,1862.0,569.0,1082.0,1440.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,500.0,1518.0,1170.0,843.0,945.0,742.0,1370.0,913.0,1675.0,730.0,1650.0,550.0,1373.0,1290.0,1060.0,1183.0,681.9995112412726,1862.0,0.0,714.2857142857143,755.9289460184544,2000.0,0.0,1046.142857142857,311.8981824097034,1518.0,735.0,1131.142857142857,479.38586704637896,1675.0,550.0
AT5X5K,22,2023-02-14,45,3623.0,1500,1401.0,1303.0,A,AT,1919,1930.0,1,False,2,14,0.0,train,1765.0,1528.0,1475.0,0.0,1862.0,569.0,1082.0,2000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,735.0,1518.0,1170.0,843.0,945.0,742.0,1370.0,650.0,1675.0,730.0,1650.0,550.0,1373.0,1290.0,1546.0,1141.0343260977447,3623.0,0.0,928.5714285714286,731.9250547114,2000.0,0.0,1050.5714285714287,317.43390763162984,1518.0,735.0,1133.0,480.12845503399643,1675.0,550.0
AT5X5K,22,2023-02-15,46,1213.2,1500,1693.0,1726.0,A,AT,1919,1930.0,2,False,2,15,2434.0,train,3623.0,1765.0,1528.0,1475.0,0.0,1862.0,569.0,1500.0,2000.0,1000.0,1000.0,1000.0,0.0,0.0,1401.0,735.0,1518.0,1170.0,843.0,945.0,742.0,1303.0,650.0,1675.0,730.0,1650.0,550.0,1373.0,1638.0285714285715,1073.0562298318546,3623.0,0.0,1142.857142857143,626.7831705280088,2000.0,0.0,1186.4285714285713,363.5206812745128,1693.0,735.0,1183.4285714285713,525.8941139123143,1726.0,550.0
AT5X5K,22,2023-02-16,47,334.8,2500,1869.0,1860.0,A,AT,1919,1930.0,3,False,2,16,365.0,train,1213.2,3623.0,1765.0,1528.0,1475.0,0.0,1862.0,1500.0,1500.0,2000.0,1000.0,1000.0,1000.0,0.0,1693.0,1401.0,735.0,1518.0,1170.0,843.0,945.0,1726.0,1303.0,650.0,1675.0,730.0,1650.0,550.0,1419.857142857143,1170.7368147981897,3623.0,0.0,1500.0,577.3502691896257,2500.0,1000.0,1318.4285714285713,423.97557207259683,1869.0,735.0,1370.5714285714287,495.10061507497505,1860.0,650.0
AT5X5K,22,2023-02-17,48,0.0,2500,582.0,750.0,A,AT,1919,1930.0,4,False,2,17,0.0,train,334.8,1213.2,3623.0,1765.0,1528.0,1475.0,0.0,2500.0,1500.0,1500.0,2000.0,1000.0,1000.0,1000.0,1869.0,1693.0,1401.0,735.0,1518.0,1170.0,843.0,1860.0,1726.0,1303.0,650.0,1675.0,730.0,1650.0,1419.857142857143,1170.7368147981897,3623.0,0.0,1714.2857142857142,636.2090102803517,2500.0,1000.0,1281.142857142857,480.4676293540939,1869.0,582.0,1242.0,526.317711399999,1860.0,650.0
AT5X5K,22,2023-02-18,49,11.0,1000,906.0,780.0,A,AT,1919,1930.0,5,True,2,18,8.0,train,0.0,334.8,1213.2,3623.0,1765.0,1528.0,1475.0,2500.0,2500.0,1500.0,1500.0,2000.0,1000.0,1000.0,582.0,1869.0,1693.0,1401.0,735.0,1518.0,1170.0,750.0,1860.0,1726.0,1303.0,650.0,1675.0,730.0,1210.7142857142858,1284.484378299417,3623.0,0.0,1714.2857142857142,636.2090102803517,2500.0,1000.0,1243.4285714285713,500.5859423858064,1869.0,582.0,1249.142857142857,518.492182059809,1860.0,650.0
AT5X5K,22,2023-02-19,50,1097.0,1000,379.0,0.0,A,AT,1919,1930.0,6,True,2,19,924.0,train,11.0,0.0,334.8,1213.2,3623.0,1765.0,1528.0,1000.0,2500.0,2500.0,1500.0,1500.0,2000.0,1000.0,906.0,582.0,1869.0,1693.0,1401.0,735.0,1518.0,780.0,750.0,1860.0,1726.0,1303.0,650.0,1675.0,1149.142857142857,1277.0489508461076,3623.0,0.0,1714.2857142857142,636.2090102803517,2500.0,1000.0,1080.7142857142858,575.9099218586518,1869.0,379.0,1009.8571428571429,657.1662469957469,1860.0,0.0
AT5X5K,22,2023-02-20,51,2253.0,1000,1234.0,920.0,A,AT,1919,1930.0,0,False,2,20,858.0,train,1097.0,11.0,0.0,334.8,1213.2,3623.0,1765.0,1000.0,1000.0,2500.0,2500.0,1500.0,1500.0,2000.0,379.0,906.0,582.0,1869.0,1693.0,1401.0,735.0,0.0,780.0,750.0,1860.0,1726.0,1303.0,650.0,1218.857142857143,1328.5533571735627,3623.0,0.0,1571.4285714285713,672.5927091345493,2500.0,1000.0,1152.0,556.5429004128974,1869.0,379.0,1048.4285714285713,640.2301297561821,1860.0,0.0
AT5X5K,22,2023-02-21,52,0.0,0,1058.0,960.0,A,AT,1919,1930.0,1,False,2,21,839.0,train,2253.0,1097.0,11.0,0.0,334.8,1213.2,3623.0,1000.0,1000.0,1000.0,2500.0,2500.0,1500.0,1500.0,1234.0,379.0,906.0,582.0,1869.0,1693.0,1401.0,920.0,0.0,780.0,750.0,1860.0,1726.0,1303.0,701.2857142857143,858.3776081045216,2253.0,0.0,1357.142857142857,899.7354108424374,2500.0,0.0,1103.0,545.9652003562135,1869.0,379.0,999.4285714285714,630.551836923514,1860.0,0.0
